166680.5,167376.0,167921.5,167676.0,167490.0,167266.0,167472.0,167155.0,166979.5
167317.0,167906.5,167942.0,168402.0,167519.0,168312.0,167857.0,167730.0,168134.0,168012.0,168131.0,167498.5,166822.5,167436.5,167075.0
169074.0,168946.5,168739.0,168952.0,168709.0,169459.0,169450.0,169164.5,169245.0,168488.5,169213.5,168400.5,168194.0,168577.5
167528.0,167837.0,168354.0,167904.0,167582.5,168642.5,168415.0,167737.0,168024.0,167816.0,168446.5,168202.5,168075.5,168290.5
164464.0,164794.5,166251.0,167029.5,167190.0,167304.0,167808.5
166680.5,167376.0,167921.5,167676.0,167490.0,167266.0,167472.0,167155.0,166979.5
167317.0,167906.5,167942.0,168402.0,167519.0,168312.0,167857.0,167730.0,168134.0,168012.0,168131.0,167498.5,166822.5,167436.5,167075.0
169074.0,168946.5,168739.0,168952.0,168709.0,169459.0,169450.0,169164.5,169245.0,168488.5,169213.5,168400.5,168194.0,168577.5
167528.0,167837.0,168354.0,167904.0,167582.5,168642.5,168415.0,167737.0,168024.0,167816.0,168446.5,168202.5,168075.5,168290.5
164464.0,164794.5,166251.0,167029.5,167190.0,167304.0,167808.5
166373.5,167316.5,167944.0,167801.0,167421.0,167574.0,167439.5,167232.5,166911.5
166836.0,167990.0,167534.0,168000.5,168093.5,168189.0,168365.0,168356.0,168572.0,167650.5,168233.5,166925.5,167439.5,167214.5,166829.5
168947.0,168828.5,169007.5,168281.0,169079.5,169176.0,169246.0,169010.5,169216.0,169015.5,168859.0,168752.0,168930.0,168677.0
167342.5,167961.5,168138.5,168390.5,167930.5,168343.0,168149.0,168079.5,168327.0,167993.5,167823.0,167562.5,167927.0,168255.5
163039.5,164622.5,165478.0,166655.0,167426.0,167799.5,167319.0
166680.5,167376.0,167921.5,167676.0,167490.0,167266.0,167472.0,167155.0,166979.5
167317.0,167906.5,167942.0,168402.0,167519.0,168312.0,167857.0,167730.0,168134.0,168012.0,168131.0,167498.5,166822.5,167436.5,167075.0
169074.0,168946.5,168739.0,168952.0,168709.0,169459.0,169450.0,169164.5,169245.0,168488.5,169213.5,168400.5,168194.0,168577.5
167528.0,167837.0,168354.0,167904.0,167582.5,168642.5,168415.0,167737.0,168024.0,167816.0,168446.5,168202.5,168075.5,168290.5
164464.0,164794.5,166251.0,167029.5,167190.0,167304.0,167808.5
166373.5,167316.5,167944.0,167801.0,167421.0,167574.0,167439.5,167232.5,166911.5
166836.0,167990.0,167534.0,168000.5,168093.5,168189.0,168365.0,168356.0,168572.0,167650.5,168233.5,166925.5,167439.5,167214.5,166829.5
168947.0,168828.5,169007.5,168281.0,169079.5,169176.0,169246.0,169010.5,169216.0,169015.5,168859.0,168752.0,168930.0,168677.0
167342.5,167961.5,168138.5,168390.5,167930.5,168343.0,168149.0,168079.5,168327.0,167993.5,167823.0,167562.5,167927.0,168255.5
163039.5,164622.5,165478.0,166655.0,167426.0,167799.5,167319.0
166529.0,167273.0,167804.5,166885.5,167976.5,167487.0,167272.0,166949.5,166875.0
166975.5,167338.0,168118.0,168200.5,168062.0,167892.0,167908.5,168153.0,168435.0,167549.0,167366.0,167234.0,167229.0,167666.0,167301.5
168888.5,169216.5,168727.5,168773.5,168772.0,169618.0,169475.5,169108.0,168781.5,168937.0,169247.5,168777.5,169059.0,169223.0
