89175.5,89697.0,89912.0,89834.5,89777.0,89825.0,90085.5
90218.5,90479.5,90692.0,91011.5,91039.0,90502.0,90467.5,90296.5,90847.5,90487.5
91385.5,91386.5,91366.5,91184.5,91407.5,91361.5
90990.5,91168.0,91557.0,91743.0,91745.0,91631.5,91771.5,91698.5,91801.0,91373.5,91704.5,91770.0,91330.0
89669.5,89671.5,90375.5,91139.5,91096.5,90993.5
89175.5,89697.0,89912.0,89834.5,89777.0,89825.0,90085.5
90218.5,90479.5,90692.0,91011.5,91039.0,90502.0,90467.5,90296.5,90847.5,90487.5
91385.5,91386.5,91366.5,91184.5,91407.5,91361.5
90990.5,91168.0,91557.0,91743.0,91745.0,91631.5,91771.5,91698.5,91801.0,91373.5,91704.5,91770.0,91330.0
89669.5,89671.5,90375.5,91139.5,91096.5,90993.5
89148.5,89506.0,89669.5,89828.5,89732.5,89734.5,89914.5
90275.5,90434.5,90620.5,90909.5,91020.5,90551.0,90412.5,90904.5,90361.5,90409.0
91349.5,91407.5,91385.5,91291.0,91385.5,91407.5
91237.0,90896.0,91691.5,91745.5,91581.5,91515.5,91744.5,91862.5,91609.0,91511.5,91520.0,91487.0,91650.0
89665.0,89671.5,90546.5,91197.0,91395.0,91312.5
89175.5,89697.0,89912.0,89834.5,89777.0,89825.0,90085.5
90218.5,90479.5,90692.0,91011.5,91039.0,90502.0,90467.5,90296.5,90847.5,90487.5
91385.5,91386.5,91366.5,91184.5,91407.5,91361.5
90990.5,91168.0,91557.0,91743.0,91745.0,91631.5,91771.5,91698.5,91801.0,91373.5,91704.5,91770.0,91330.0
89669.5,89671.5,90375.5,91139.5,91096.5,90993.5
89148.5,89506.0,89669.5,89828.5,89732.5,89734.5,89914.5
90275.5,90434.5,90620.5,90909.5,91020.5,90551.0,90412.5,90904.5,90361.5,90409.0
91349.5,91407.5,91385.5,91291.0,91385.5,91407.5
91237.0,90896.0,91691.5,91745.5,91581.5,91515.5,91744.5,91862.5,91609.0,91511.5,91520.0,91487.0,91650.0
89665.0,89671.5,90546.5,91197.0,91395.0,91312.5
89175.5,89751.0,89944.0,89850.5,89939.5,89704.0,90053.5
90249.5,90494.5,90617.5,90971.5,90975.5,90763.5,90843.0,90393.0,90818.0,90373.0
91481.5,91481.5,91407.5,91481.5,91366.5,91222.0
91004.0,90984.5,91692.0,91698.0,91679.0,91692.0,91665.0,91487.0,91276.0,91664.5,91784.5,91666.5,91582.5
89576.0,89497.5,90548.5,91092.0,91290.5,91308.5
89175.5,89697.0,89912.0,89834.5,89777.0,89825.0,90085.5
90218.5,90479.5,90692.0,91011.5,91039.0,90502.0,90467.5,90296.5,90847.5,90487.5
91385.5,91386.5,91366.5,91184.5,91407.5,91361.5
90990.5,91168.0,91557.0,91743.0,91745.0,91631.5,91771.5,91698.5,91801.0,91373.5,91704.5,91770.0,91330.0
89669.5,89671.5,90375.5,91139.5,91096.5,90993.5
89148.5,89506.0,89669.5,89828.5,89732.5,89734.5,89914.5
90275.5,90434.5,90620.5,90909.5,91020.5,90551.0,90412.5,90904.5,90361.5,90409.0
91349.5,91407.5,91385.5,91291.0,91385.5,91407.5
