396391.0,395894.0,396239.0,395882.0
396898.0,396673.0,396991.0,396921.0,396991.0,397237.0,397332.0
397040.0,397278.0
397018.0,396693.0,397283.0,397127.0,397342.0,396969.0,397293.0,396955.0,396911.0,396980.0

