196391.0,196391.0,196426.0,196184.0
196928.0,196953.0,197088.0,197122.0,197309.0,197434.0,197571.0
197221.0,197388.0
197038.0,197021.0,197509.0,197552.0,197552.0,197157.0,197166.0,197166.0,196410.0,196351.0

