350648.0,368507.0,342148.0,278867.0
336528.0,325893.0,374821.0,337315.0,363851.0,391509.0,346660.0
353094.0,348764.0
370133.0,257823.0,333556.0,365375.0,386222.0,384003.0,344498.0,381602.0,300752.0,339074.0

